date,macro_score,equity_ratio,regime,choppy_mode,n_broad_targets,n_sector_targets
2024-03-21,1.0009026270544792,0.5167,bullish,False,7,0
2024-03-22,-1.6932188857865582,0.4718,bearish,False,4,0
2024-03-25,-3.730148348406482,0.4381,bearish,False,0,0
2024-03-26,-4.7274684378304865,0.4219,bearish,False,0,0
2024-03-27,-6.34853519227031,0.3957,bearish,False,0,0
2024-03-28,-7.272974938594849,0.3811,bearish,False,0,0
2024-03-29,-5.623410635262065,0.4074,bearish,False,0,0
2024-04-01,-1.504963351533991,0.4749,bearish,False,5,0
2024-04-02,-2.3733350543385776,0.4605,bearish,False,2,0
2024-04-03,-1.0812734277214044,0.482,bearish,False,3,0
2024-04-08,-2.9082373543942195,0.4517,bearish,False,3,0
2024-04-09,-3.998391358335359,0.4338,bearish,False,1,0
2024-04-10,-9.090689526175884,0.353,bearish,False,0,0
2024-04-11,-6.913163910815596,0.3868,bearish,False,1,0
2024-04-12,-6.979815304820434,0.3857,bearish,False,1,0
2024-04-15,-2.278177912055103,0.4621,bearish,False,1,0
2024-04-16,-5.516198296243824,0.4091,bearish,False,1,0
2024-04-17,-1.9426259958080465,0.4677,bearish,False,1,0
2024-04-18,-1.5474015517933997,0.4742,neutral,False,1,0
2024-04-19,-2.986565144631124,0.4504,bearish,False,1,0
2024-04-22,-5.485268137869591,0.4096,bearish,False,1,0
2024-04-23,-4.333225447375574,0.4283,bearish,False,0,0
2024-04-24,-3.801696247105509,0.437,bearish,False,0,0
2024-04-25,-3.5269623153726495,0.4415,bearish,False,0,0
2024-04-26,2.7051125237288836,0.545,bullish,False,9,0
2024-04-29,4.850541172174427,0.5801,bullish,False,9,0
2024-04-30,3.651929593385756,0.5606,bullish,False,9,0
2024-05-06,3.87839348190786,0.5643,bullish,False,9,0
2024-05-07,3.90825411435501,0.5648,bullish,False,9,0
2024-05-08,0.5349967064785973,0.5089,neutral,False,8,0
2024-05-09,2.0676060997814654,0.5344,neutral,False,8,0
2024-05-10,1.7029582055194414,0.5284,neutral,False,8,0
2024-05-13,0.8084605493144906,0.5135,neutral,False,5,0
2024-05-14,0.34078680729082533,0.5057,neutral,False,4,0
2024-05-15,-0.04047962027691087,0.4993,neutral,False,3,0
2024-05-16,-2.276331262804211,0.4621,neutral,False,1,0
2024-05-17,2.384745992842663,0.5397,neutral,False,7,0
2024-05-20,1.5266589020651276,0.5254,neutral,False,6,0
2024-05-21,0.19468504645276474,0.5032,neutral,False,6,0
2024-05-22,3.636182762475455,0.5603,bullish,False,8,0
2024-05-23,0.14318314011871397,0.5024,neutral,False,6,0
2024-05-24,-3.1233229754150185,0.4481,bearish,False,1,0
2024-05-27,-1.8814241937813887,0.4687,neutral,False,2,0
2024-05-28,-3.1300923171559902,0.448,bearish,False,2,1
2024-05-29,-6.0033482059812275,0.4013,bearish,False,1,0
2024-05-30,-7.013299720036988,0.3852,bearish,False,1,0
2024-05-31,-4.227647439475069,0.43,bearish,False,1,0
2024-06-03,-8.579893969615798,0.3608,bearish,False,0,0
2024-06-04,-4.188754192693605,0.4306,bearish,False,1,0
2024-06-05,-4.335206149654576,0.4282,bearish,False,3,0
2024-06-06,-7.564944329056808,0.3765,bearish,False,0,0
2024-06-07,-8.126685877750795,0.3678,bearish,False,0,0
2024-06-11,-6.524574379072329,0.3929,bearish,False,3,0
2024-06-12,-7.254677154649128,0.3814,bearish,False,3,0
2024-06-13,-5.223889354757763,0.4138,neutral,False,3,0
2024-06-14,-2.4194818327363867,0.4598,neutral,False,4,0
2024-06-17,-3.060905132302196,0.4492,neutral,False,4,0
2024-06-18,-2.5208028517206595,0.4581,neutral,False,4,0
2024-06-19,-3.364560077416135,0.4442,neutral,False,4,0
2024-06-20,-6.400917118812851,0.3949,bearish,False,2,0
2024-06-21,-4.975842215631042,0.4178,neutral,False,3,0
2024-06-24,-7.201238007051082,0.3822,bearish,False,2,0
2024-06-25,-13.778687323278158,0.2852,bearish,False,0,0
2024-06-26,-5.677577953784763,0.4065,neutral,False,1,0
2024-06-27,-6.793282576742786,0.3887,bearish,False,1,0
2024-06-28,-7.130595049388753,0.3833,bearish,False,0,0
2024-07-01,-3.74983871586733,0.4378,neutral,False,1,0
2024-07-02,-3.6504217320777013,0.4395,neutral,False,1,0
2024-07-03,-7.512692492636517,0.3773,bearish,False,0,0
2024-07-04,-7.668699680987733,0.3749,bearish,False,0,0
2024-07-05,-6.342601406894215,0.3958,neutral,False,0,0
2024-07-08,-9.038798460470371,0.3538,bearish,False,0,0
2024-07-09,-2.635350119118999,0.4562,neutral,False,2,0
2024-07-10,-3.4303345507525767,0.4431,neutral,False,1,0
2024-07-11,1.874158897842334,0.5312,bullish,False,9,0
2024-07-12,0.8594564885335181,0.5143,bullish,False,6,0
2024-07-15,1.7726931372311245,0.5295,bullish,False,8,0
2024-07-16,1.827514377843385,0.5304,bullish,False,5,0
2024-07-17,1.7585132542056154,0.5293,bullish,False,7,0
2024-07-18,2.268889002662791,0.5377,bullish,False,7,0
2024-07-19,3.5729009297625374,0.5593,bullish,False,7,0
2024-07-22,5.016769435480272,0.5828,bullish,False,9,0
2024-07-23,-1.2082377528717172,0.4799,neutral,False,5,0
2024-07-24,-5.154347167453712,0.4149,neutral,False,0,0
2024-07-25,-5.142250031753154,0.4151,neutral,False,1,0
2024-07-26,-3.6904253815766976,0.4388,neutral,False,1,0
2024-07-29,-5.489072798779654,0.4095,neutral,False,1,0
2024-07-30,-2.1333422693589807,0.4645,neutral,False,4,0
2024-07-31,7.494882533291445,0.6224,bullish,False,8,0
2024-08-01,7.431271241449874,0.6214,bullish,False,8,0
2024-08-02,3.3174062132072817,0.5551,bullish,False,8,0
2024-08-05,0.992072107161216,0.5165,bullish,False,6,0
2024-08-06,0.3464968022389731,0.5058,neutral,False,5,0
2024-08-07,-3.491078126360692,0.4421,neutral,False,3,0
2024-08-08,-4.201968589559061,0.4304,neutral,False,3,0
2024-08-09,-3.2584435027321286,0.4459,neutral,False,3,0
2024-08-12,-0.7114336068932405,0.4881,neutral,False,5,0
2024-08-13,-1.5980247024948402,0.4734,neutral,False,3,0
2024-08-14,-2.5877233496290204,0.457,neutral,False,3,0
2024-08-15,-0.5979810513161473,0.49,bullish,False,4,0
2024-08-16,-0.9003428691522912,0.485,neutral,False,4,0
2024-08-19,0.5484385641955253,0.5091,bullish,False,5,0
2024-08-20,-0.4427607427074636,0.4926,bullish,False,5,0
2024-08-21,1.1300148913695744,0.5188,bullish,False,6,0
2024-08-22,-1.7866681980023227,0.4703,neutral,False,6,0
2024-08-23,-2.0860473596796076,0.4653,neutral,False,5,0
2024-08-26,-2.2386488297782745,0.4628,neutral,False,6,0
2024-08-27,-1.534323461884468,0.4745,neutral,False,5,0
2024-08-28,-11.17395936007402,0.3219,bearish,False,1,0
2024-08-29,-6.463175550509704,0.3939,bearish,False,0,0
2024-08-30,2.8500220309088595,0.5474,bullish,False,6,0
2024-09-02,-0.6827565573221862,0.4886,neutral,False,4,0
2024-09-03,1.0409764638893295,0.5173,bullish,False,7,0
2024-09-04,1.0063295473387575,0.5168,bullish,False,6,1
2024-09-05,1.0853078489667976,0.5181,bullish,False,7,1
2024-09-06,-4.559843081363438,0.4246,neutral,False,1,1
2024-09-09,-3.202785788011358,0.4468,neutral,False,2,0
2024-09-10,-3.4036039023618416,0.4435,neutral,False,2,0
2024-09-11,-1.5330282518453764,0.4745,neutral,False,6,0
2024-09-12,-4.86681028627918,0.4196,neutral,False,1,0
2024-09-13,-4.74635921673398,0.4215,neutral,False,2,0
2024-09-18,-3.577455221673752,0.4407,neutral,False,2,0
2024-09-19,1.2900758217116932,0.5215,bullish,False,6,0
2024-09-20,1.0512618139576695,0.5175,bullish,False,7,0
2024-09-23,3.0859731169674616,0.5513,bullish,False,9,0
2024-09-24,14.383583604963325,0.7229,bullish,False,10,0
2024-09-25,15.938193978155567,0.7432,bullish,False,10,0
2024-09-26,18.82398111724592,0.7782,bullish,False,10,0
2024-09-27,19.53839315651509,0.7863,bullish,False,10,0
2024-09-30,19.98,0.7912,bullish,False,10,0
2024-10-08,19.82824211863208,0.7895,bullish,False,10,0
2024-10-09,14.968805566309394,0.7306,bullish,False,10,0
2024-10-10,11.950178915587045,0.6893,bullish,False,10,0
2024-10-11,7.5844287560564005,0.6238,bullish,False,10,0
2024-10-14,6.3363271245166395,0.6041,bullish,False,10,0
2024-10-15,3.9510951946257307,0.5655,bullish,False,10,0
2024-10-16,4.982040660683223,0.5823,bullish,False,10,0
2024-10-17,4.62574923082161,0.5765,bullish,False,10,1
2024-10-18,7.767045833963873,0.6266,bullish,False,10,1
2024-10-21,7.418322615312716,0.6212,bullish,False,10,1
2024-10-22,7.919734310472182,0.629,bullish,False,10,1
2024-10-23,7.796098025658376,0.6271,bullish,False,10,1
2024-10-24,7.023286894876058,0.615,neutral,False,10,0
2024-10-25,6.283122876634079,0.6032,neutral,False,10,1
2024-10-28,6.144918268426501,0.601,neutral,False,10,2
2024-10-29,4.33454315242679,0.5717,neutral,False,10,2
2024-10-30,3.6324700167095183,0.5602,neutral,False,10,1
2024-10-31,3.022236632897401,0.5502,neutral,False,9,0
2024-11-01,0.9525933532696905,0.5159,neutral,False,8,1
2024-11-04,-0.5925870042890542,0.4901,neutral,False,3,0
2024-11-05,-0.36469813838904536,0.4939,neutral,False,4,0
2024-11-06,2.249387341449098,0.5374,neutral,False,9,0
2024-11-07,4.615235949415701,0.5763,neutral,False,10,0
2024-11-08,6.37312677391575,0.6046,bullish,False,10,0
2024-11-11,5.972570693338588,0.5982,neutral,False,9,0
2024-11-12,4.314835916917687,0.5714,neutral,False,8,0
2024-11-13,5.165259336055786,0.5852,neutral,False,9,0
2024-11-14,1.063925086917639,0.5177,neutral,False,7,0
2024-11-15,-3.2438511322586008,0.4461,bearish,False,0,2
2024-11-18,-4.864445663301214,0.4196,bearish,False,1,0
2024-11-19,-2.911012094854417,0.4516,bearish,False,1,2
2024-11-20,-2.611830803481976,0.4566,bearish,False,1,2
2024-11-21,-0.7652177232782181,0.4872,neutral,False,3,2
2024-11-22,-3.745457848620816,0.4379,bearish,False,0,0
2024-11-25,-3.928026562562754,0.4349,bearish,False,0,0
2024-11-26,-4.523739608285033,0.4252,bearish,False,0,0
2024-11-27,-2.4470182178030506,0.4593,neutral,False,1,1
2024-11-28,-3.5832623279598876,0.4406,bearish,False,1,0
2024-11-29,-0.1948653756969479,0.4968,neutral,False,4,1
2024-12-02,-0.075659115247455,0.4987,neutral,False,6,1
2024-12-03,-1.6027004148286947,0.4733,neutral,False,2,1
2024-12-04,-3.4431473828847494,0.4429,bearish,False,1,0
2024-12-05,-4.861161542512454,0.4197,bearish,False,1,1
2024-12-06,-3.4529567964222645,0.4427,bearish,False,1,1
2024-12-09,-5.605885139733055,0.4076,bearish,False,1,0
2024-12-10,-3.849845585939409,0.4362,bearish,False,1,0
2024-12-11,-3.8742501367799114,0.4358,bearish,False,1,0
2024-12-12,-1.41564939936476,0.4764,neutral,False,3,1
2024-12-13,-4.190719146335835,0.4306,bearish,False,1,1
2024-12-16,-4.245723671587608,0.4297,bearish,False,1,1
2024-12-17,-6.839358653274798,0.3879,bearish,False,0,0
2024-12-18,-6.377904872905217,0.3953,bearish,False,1,0
2024-12-19,-6.582546534051065,0.392,bearish,False,0,0
2024-12-20,-1.0405583901821422,0.4827,neutral,False,4,0
2024-12-23,-1.421418480768806,0.4763,neutral,False,5,0
2024-12-24,1.8584933739778928,0.5309,neutral,False,6,0
2024-12-25,-0.6442740217826292,0.4893,neutral,False,6,0
2024-12-26,1.030744064081823,0.5172,neutral,False,6,0
2024-12-27,-1.0814298932113677,0.482,neutral,False,3,0
2024-12-30,-0.24291722069318386,0.496,neutral,False,3,0
2024-12-31,-7.502416761960166,0.3775,bearish,False,1,0
